Lat,Lon,Date,Vendor_Count,Stall_Count,Image_File,Nighttime_Radiance
-23.53199999999998,-46.58000000000007,2024-01,0,1,sp_macro_images/macro_-23.53200_-46.58000_2024-01.jpg,98.86
-23.53199999999998,-46.57600000000007,2024-01,1,2,sp_macro_images/macro_-23.53200_-46.57600_2024-01.jpg,89.36
-23.53199999999998,-46.56800000000008,2024-01,0,0,sp_macro_images/macro_-23.53200_-46.56800_2024-01.jpg,84.57
-23.53199999999998,-46.56000000000008,2024-09,0,0,sp_macro_images/macro_-23.53200_-46.56000_2024-09.jpg,89.33
-23.53199999999998,-46.55600000000008,2024-01,0,0,sp_macro_images/macro_-23.53200_-46.55600_2024-01.jpg,81.17
-23.53199999999998,-46.552000000000085,2025-04,0,0,sp_macro_images/macro_-23.53200_-46.55200_2025-04.jpg,82.67
-23.527999999999977,-46.7,2024-04,1,0,sp_macro_images/macro_-23.52800_-46.70000_2024-04.jpg,64.46
-23.527999999999977,-46.696000000000005,2024-10,0,1,sp_macro_images/macro_-23.52800_-46.69600_2024-10.jpg,72.7
-23.527999999999977,-46.68800000000001,2024-04,0,1,sp_macro_images/macro_-23.52800_-46.68800_2024-04.jpg,77.64
-23.527999999999977,-46.68400000000001,2024-10,0,0,sp_macro_images/macro_-23.52800_-46.68400_2024-10.jpg,174.34
-23.527999999999977,-46.680000000000014,2024-10,0,1,sp_macro_images/macro_-23.52800_-46.68000_2024-10.jpg,181.38
-23.527999999999977,-46.676000000000016,2024-09,0,2,sp_macro_images/macro_-23.52800_-46.67600_2024-09.jpg,110.15
-23.527999999999977,-46.67200000000002,2023-12,0,1,sp_macro_images/macro_-23.52800_-46.67200_2023-12.jpg,108.28
-23.527999999999977,-46.66400000000002,2023-03,0,1,sp_macro_images/macro_-23.52800_-46.66400_2023-03.jpg,111.61
-23.527999999999977,-46.660000000000025,2025-07,0,0,sp_macro_images/macro_-23.52800_-46.66000_2025-07.jpg,99.47
-23.527999999999977,-46.65600000000003,2024-04,0,0,sp_macro_images/macro_-23.52800_-46.65600_2024-04.jpg,87.15
-23.527999999999977,-46.65200000000003,2024-04,0,2,sp_macro_images/macro_-23.52800_-46.65200_2024-04.jpg,85.69
-23.527999999999977,-46.64800000000003,2025-06,0,0,sp_macro_images/macro_-23.52800_-46.64800_2025-06.jpg,85.69
-23.527999999999977,-46.64000000000004,2024-04,0,0,sp_macro_images/macro_-23.52800_-46.64000_2024-04.jpg,78.82
-23.527999999999977,-46.63600000000004,2024-01,0,1,sp_macro_images/macro_-23.52800_-46.63600_2024-01.jpg,75.68
-23.527999999999977,-46.63200000000004,2023-01,0,0,sp_macro_images/macro_-23.52800_-46.63200_2023-01.jpg,79.98
-23.527999999999977,-46.62800000000004,2025-01,0,0,sp_macro_images/macro_-23.52800_-46.62800_2025-01.jpg,97.72
-23.527999999999977,-46.62000000000005,2024-01,1,2,sp_macro_images/macro_-23.52800_-46.62000_2024-01.jpg,116.24
-23.527999999999977,-46.61600000000005,2024-07,0,1,sp_macro_images/macro_-23.52800_-46.61600_2024-07.jpg,84.84
-23.527999999999977,-46.61200000000005,2024-04,0,0,sp_macro_images/macro_-23.52800_-46.61200_2024-04.jpg,66.79
-23.527999999999977,-46.60800000000005,2024-04,0,2,sp_macro_images/macro_-23.52800_-46.60800_2024-04.jpg,57.99
-23.527999999999977,-46.604000000000056,2024-01,0,0,sp_macro_images/macro_-23.52800_-46.60400_2024-01.jpg,72.25
-23.527999999999977,-46.60000000000006,2023-03,0,1,sp_macro_images/macro_-23.52800_-46.60000_2023-03.jpg,72.26
-23.527999999999977,-46.59600000000006,2025-12,0,0,sp_macro_images/macro_-23.52800_-46.59600_2025-12.jpg,76.77
-23.527999999999977,-46.59200000000006,2024-08,0,1,sp_macro_images/macro_-23.52800_-46.59200_2024-08.jpg,77.66
-23.527999999999977,-46.58800000000007,2024-11,0,0,sp_macro_images/macro_-23.52800_-46.58800_2024-11.jpg,91.6
-23.527999999999977,-46.58400000000007,2025-12,0,0,sp_macro_images/macro_-23.52800_-46.58400_2025-12.jpg,114.63
-23.527999999999977,-46.58000000000007,2023-01,0,0,sp_macro_images/macro_-23.52800_-46.58000_2023-01.jpg,113.99
-23.527999999999977,-46.57600000000007,2024-01,0,0,sp_macro_images/macro_-23.52800_-46.57600_2024-01.jpg,99.79
-23.527999999999977,-46.56800000000008,2024-12,0,0,sp_macro_images/macro_-23.52800_-46.56800_2024-12.jpg,74.64
-23.527999999999977,-46.56400000000008,2024-04,1,1,sp_macro_images/macro_-23.52800_-46.56400_2024-04.jpg,84.77
-23.527999999999977,-46.56000000000008,2024-04,0,0,sp_macro_images/macro_-23.52800_-46.56000_2024-04.jpg,84.73
-23.527999999999977,-46.55600000000008,2025-05,0,0,sp_macro_images/macro_-23.52800_-46.55600_2025-05.jpg,76.82
-23.527999999999977,-46.552000000000085,2024-02,0,2,sp_macro_images/macro_-23.52800_-46.55200_2024-02.jpg,89.39
-23.523999999999976,-46.7,2024-04,1,1,sp_macro_images/macro_-23.52400_-46.70000_2024-04.jpg,79.87
-23.523999999999976,-46.696000000000005,2024-04,0,0,sp_macro_images/macro_-23.52400_-46.69600_2024-04.jpg,82.29
-23.523999999999976,-46.69200000000001,2023-03,0,1,sp_macro_images/macro_-23.52400_-46.69200_2023-03.jpg,79.15
-23.523999999999976,-46.68800000000001,2023-03,1,0,sp_macro_images/macro_-23.52400_-46.68800_2023-03.jpg,75.61
-23.523999999999976,-46.68400000000001,2023-12,0,1,sp_macro_images/macro_-23.52400_-46.68400_2023-12.jpg,172.48
-23.523999999999976,-46.676000000000016,2025-06,0,0,sp_macro_images/macro_-23.52400_-46.67600_2025-06.jpg,116.72
-23.523999999999976,-46.67200000000002,2023-12,0,2,sp_macro_images/macro_-23.52400_-46.67200_2023-12.jpg,122.45
-23.523999999999976,-46.66800000000002,2025-06,0,0,sp_macro_images/macro_-23.52400_-46.66800_2025-06.jpg,133.23
-23.523999999999976,-46.660000000000025,2024-07,0,0,sp_macro_images/macro_-23.52400_-46.66000_2024-07.jpg,101.97
-23.523999999999976,-46.64800000000003,2024-01,0,1,sp_macro_images/macro_-23.52400_-46.64800_2024-01.jpg,99.27
-23.523999999999976,-46.644000000000034,2024-04,0,0,sp_macro_images/macro_-23.52400_-46.64400_2024-04.jpg,75.03
-23.523999999999976,-46.64000000000004,2024-04,0,2,sp_macro_images/macro_-23.52400_-46.64000_2024-04.jpg,67.21
-23.523999999999976,-46.63200000000004,2025-01,1,0,sp_macro_images/macro_-23.52400_-46.63200_2025-01.jpg,74.18
-23.523999999999976,-46.62800000000004,2023-01,0,2,sp_macro_images/macro_-23.52400_-46.62800_2023-01.jpg,104.53
-23.523999999999976,-46.62000000000005,2024-01,0,0,sp_macro_images/macro_-23.52400_-46.62000_2024-01.jpg,94.46
-23.523999999999976,-46.61200000000005,2025-06,0,0,sp_macro_images/macro_-23.52400_-46.61200_2025-06.jpg,87.54
-23.523999999999976,-46.60800000000005,2024-08,0,0,sp_macro_images/macro_-23.52400_-46.60800_2024-08.jpg,103.73
-23.523999999999976,-46.604000000000056,2023-01,0,0,sp_macro_images/macro_-23.52400_-46.60400_2023-01.jpg,121.28
-23.523999999999976,-46.60000000000006,2025-08,0,0,sp_macro_images/macro_-23.52400_-46.60000_2025-08.jpg,97.23
-23.523999999999976,-46.59600000000006,2023-10,0,0,sp_macro_images/macro_-23.52400_-46.59600_2023-10.jpg,91.59
-23.523999999999976,-46.58800000000007,2024-01,0,1,sp_macro_images/macro_-23.52400_-46.58800_2024-01.jpg,73.1
-23.523999999999976,-46.58400000000007,2024-01,0,0,sp_macro_images/macro_-23.52400_-46.58400_2024-01.jpg,115.28
-23.523999999999976,-46.57200000000008,2024-01,0,0,sp_macro_images/macro_-23.52400_-46.57200_2024-01.jpg,78.04
-23.523999999999976,-46.56800000000008,2023-08,0,0,sp_macro_images/macro_-23.52400_-46.56800_2023-08.jpg,77.04
-23.523999999999976,-46.56400000000008,2025-09,0,1,sp_macro_images/macro_-23.52400_-46.56400_2025-09.jpg,84.85
-23.523999999999976,-46.56000000000008,2025-02,0,0,sp_macro_images/macro_-23.52400_-46.56000_2025-02.jpg,86.66
-23.523999999999976,-46.552000000000085,2024-04,0,1,sp_macro_images/macro_-23.52400_-46.55200_2024-04.jpg,82.19
-23.51999999999997,-46.68800000000001,2023-03,0,1,sp_macro_images/macro_-23.52000_-46.68800_2023-03.jpg,71.95
-23.51999999999997,-46.68400000000001,2024-04,0,1,sp_macro_images/macro_-23.52000_-46.68400_2024-04.jpg,87.67
-23.51999999999997,-46.680000000000014,2024-04,0,2,sp_macro_images/macro_-23.52000_-46.68000_2024-04.jpg,109.56
-23.51999999999997,-46.676000000000016,2023-12,0,1,sp_macro_images/macro_-23.52000_-46.67600_2023-12.jpg,124.88
-23.51999999999997,-46.67200000000002,2024-07,0,0,sp_macro_images/macro_-23.52000_-46.67200_2024-07.jpg,128.44
-23.51999999999997,-46.66800000000002,2025-06,0,0,sp_macro_images/macro_-23.52000_-46.66800_2025-06.jpg,123.71
-23.51999999999997,-46.66400000000002,2023-03,0,0,sp_macro_images/macro_-23.52000_-46.66400_2023-03.jpg,124.51
-23.51999999999997,-46.65600000000003,2024-04,0,1,sp_macro_images/macro_-23.52000_-46.65600_2024-04.jpg,110.27
-23.51999999999997,-46.65200000000003,2025-06,0,1,sp_macro_images/macro_-23.52000_-46.65200_2025-06.jpg,96.85
-23.51999999999997,-46.62800000000004,2024-11,0,0,sp_macro_images/macro_-23.52000_-46.62800_2024-11.jpg,123.52
-23.51999999999997,-46.624000000000045,2025-11,0,0,sp_macro_images/macro_-23.52000_-46.62400_2025-11.jpg,125.02
-23.51999999999997,-46.61600000000005,2025-09,0,0,sp_macro_images/macro_-23.52000_-46.61600_2025-09.jpg,102.96
-23.51999999999997,-46.604000000000056,2023-01,0,1,sp_macro_images/macro_-23.52000_-46.60400_2023-01.jpg,112.08
-23.51999999999997,-46.60000000000006,2024-04,0,0,sp_macro_images/macro_-23.52000_-46.60000_2024-04.jpg,105.65
-23.51999999999997,-46.59600000000006,2023-02,0,1,sp_macro_images/macro_-23.52000_-46.59600_2023-02.jpg,91.38
-23.51999999999997,-46.59200000000006,2025-01,0,0,sp_macro_images/macro_-23.52000_-46.59200_2025-01.jpg,63.15
-23.51999999999997,-46.58400000000007,2025-08,0,0,sp_macro_images/macro_-23.52000_-46.58400_2025-08.jpg,88.81
-23.51999999999997,-46.58000000000007,2024-04,0,0,sp_macro_images/macro_-23.52000_-46.58000_2024-04.jpg,76.17
-23.51999999999997,-46.57600000000007,2024-01,0,2,sp_macro_images/macro_-23.52000_-46.57600_2024-01.jpg,64.82
-23.51999999999997,-46.57200000000008,2024-01,2,0,sp_macro_images/macro_-23.52000_-46.57200_2024-01.jpg,71.34
-23.51999999999997,-46.56800000000008,2024-01,0,0,sp_macro_images/macro_-23.52000_-46.56800_2024-01.jpg,84.54
-23.51999999999997,-46.56400000000008,2024-01,0,0,sp_macro_images/macro_-23.52000_-46.56400_2024-01.jpg,96.51
-23.51999999999997,-46.56000000000008,2025-09,0,0,sp_macro_images/macro_-23.52000_-46.56000_2025-09.jpg,104.13
-23.51999999999997,-46.55600000000008,2025-09,0,0,sp_macro_images/macro_-23.52000_-46.55600_2025-09.jpg,75.27
-23.515999999999973,-46.7,2024-04,0,3,sp_macro_images/macro_-23.51600_-46.70000_2024-04.jpg,77.8
-23.515999999999973,-46.696000000000005,2023-09,0,0,sp_macro_images/macro_-23.51600_-46.69600_2023-09.jpg,74.7
-23.515999999999973,-46.68800000000001,2024-09,0,0,sp_macro_images/macro_-23.51600_-46.68800_2024-09.jpg,95.01
-23.515999999999973,-46.680000000000014,2024-10,0,0,sp_macro_images/macro_-23.51600_-46.68000_2024-10.jpg,119.64
-23.515999999999973,-46.676000000000016,2023-11,0,1,sp_macro_images/macro_-23.51600_-46.67600_2023-11.jpg,132.0
-23.515999999999973,-46.67200000000002,2025-02,0,1,sp_macro_images/macro_-23.51600_-46.67200_2025-02.jpg,118.35
-23.515999999999973,-46.66800000000002,2025-02,0,0,sp_macro_images/macro_-23.51600_-46.66800_2025-02.jpg,107.02
-23.515999999999973,-46.66400000000002,2025-03,0,1,sp_macro_images/macro_-23.51600_-46.66400_2025-03.jpg,98.86
-23.515999999999973,-46.660000000000025,2025-03,0,0,sp_macro_images/macro_-23.51600_-46.66000_2025-03.jpg,106.1
-23.515999999999973,-46.65600000000003,2025-09,0,0,sp_macro_images/macro_-23.51600_-46.65600_2025-09.jpg,109.7
-23.515999999999973,-46.65200000000003,2025-08,0,0,sp_macro_images/macro_-23.51600_-46.65200_2025-08.jpg,109.06
-23.515999999999973,-46.64800000000003,2025-06,0,1,sp_macro_images/macro_-23.51600_-46.64800_2025-06.jpg,109.06
-23.515999999999973,-46.644000000000034,2025-06,0,0,sp_macro_images/macro_-23.51600_-46.64400_2025-06.jpg,109.1
-23.515999999999973,-46.63200000000004,2024-11,0,0,sp_macro_images/macro_-23.51600_-46.63200_2024-11.jpg,92.53
-23.515999999999973,-46.62000000000005,2024-11,0,0,sp_macro_images/macro_-23.51600_-46.62000_2024-11.jpg,135.98
-23.515999999999973,-46.61600000000005,2024-11,0,0,sp_macro_images/macro_-23.51600_-46.61600_2024-11.jpg,136.16
-23.515999999999973,-46.60800000000005,2024-11,0,2,sp_macro_images/macro_-23.51600_-46.60800_2024-11.jpg,103.85
-23.515999999999973,-46.60000000000006,2023-02,0,0,sp_macro_images/macro_-23.51600_-46.60000_2023-02.jpg,92.0
-23.515999999999973,-46.59600000000006,2024-01,0,0,sp_macro_images/macro_-23.51600_-46.59600_2024-01.jpg,79.2
-23.515999999999973,-46.59200000000006,2024-01,1,0,sp_macro_images/macro_-23.51600_-46.59200_2024-01.jpg,70.2
-23.515999999999973,-46.58800000000007,2024-01,0,1,sp_macro_images/macro_-23.51600_-46.58800_2024-01.jpg,69.61
-23.515999999999973,-46.58400000000007,2024-07,1,0,sp_macro_images/macro_-23.51600_-46.58400_2024-07.jpg,75.36
-23.515999999999973,-46.58000000000007,2023-06,0,0,sp_macro_images/macro_-23.51600_-46.58000_2023-06.jpg,72.1
-23.515999999999973,-46.57200000000008,2024-01,0,0,sp_macro_images/macro_-23.51600_-46.57200_2024-01.jpg,71.36
-23.515999999999973,-46.56800000000008,2023-08,1,1,sp_macro_images/macro_-23.51600_-46.56800_2023-08.jpg,84.67
-23.515999999999973,-46.56400000000008,2024-01,0,0,sp_macro_images/macro_-23.51600_-46.56400_2024-01.jpg,82.23
-23.515999999999973,-46.55600000000008,2025-07,1,0,sp_macro_images/macro_-23.51600_-46.55600_2025-07.jpg,72.75
-23.515999999999973,-46.552000000000085,2025-09,0,1,sp_macro_images/macro_-23.51600_-46.55200_2025-09.jpg,62.02
-23.51199999999997,-46.7,2025-02,0,0,sp_macro_images/macro_-23.51200_-46.70000_2025-02.jpg,86.11
-23.51199999999997,-46.696000000000005,2024-04,0,0,sp_macro_images/macro_-23.51200_-46.69600_2024-04.jpg,105.9
-23.51199999999997,-46.69200000000001,2024-10,0,0,sp_macro_images/macro_-23.51200_-46.69200_2024-10.jpg,109.92
-23.51199999999997,-46.68800000000001,2023-12,0,1,sp_macro_images/macro_-23.51200_-46.68800_2023-12.jpg,107.35
-23.51199999999997,-46.680000000000014,2025-01,0,1,sp_macro_images/macro_-23.51200_-46.68000_2025-01.jpg,107.04
-23.51199999999997,-46.66800000000002,2025-06,0,4,sp_macro_images/macro_-23.51200_-46.66800_2025-06.jpg,95.06
-23.51199999999997,-46.660000000000025,2023-12,0,0,sp_macro_images/macro_-23.51200_-46.66000_2023-12.jpg,91.48
-23.51199999999997,-46.65600000000003,2025-09,0,0,sp_macro_images/macro_-23.51200_-46.65600_2025-09.jpg,97.06
-23.51199999999997,-46.65200000000003,2023-12,0,1,sp_macro_images/macro_-23.51200_-46.65200_2023-12.jpg,77.05
-23.51199999999997,-46.62800000000004,2024-11,0,1,sp_macro_images/macro_-23.51200_-46.62800_2024-11.jpg,96.87
-23.51199999999997,-46.624000000000045,2024-10,0,0,sp_macro_images/macro_-23.51200_-46.62400_2024-10.jpg,108.14
-23.51199999999997,-46.61600000000005,2024-11,0,0,sp_macro_images/macro_-23.51200_-46.61600_2024-11.jpg,112.62
-23.51199999999997,-46.61200000000005,2023-02,1,1,sp_macro_images/macro_-23.51200_-46.61200_2023-02.jpg,116.48
-23.51199999999997,-46.60800000000005,2024-01,0,0,sp_macro_images/macro_-23.51200_-46.60800_2024-01.jpg,103.83
-23.51199999999997,-46.58400000000007,2025-02,0,2,sp_macro_images/macro_-23.51200_-46.58400_2025-02.jpg,65.4
-23.51199999999997,-46.57600000000007,2025-08,0,0,sp_macro_images/macro_-23.51200_-46.57600_2025-08.jpg,68.4
-23.51199999999997,-46.57200000000008,2024-04,0,0,sp_macro_images/macro_-23.51200_-46.57200_2024-04.jpg,78.61
-23.51199999999997,-46.56800000000008,2024-04,1,0,sp_macro_images/macro_-23.51200_-46.56800_2024-04.jpg,76.59
-23.51199999999997,-46.56400000000008,2023-03,0,1,sp_macro_images/macro_-23.51200_-46.56400_2023-03.jpg,68.59
-23.51199999999997,-46.56000000000008,2025-07,0,0,sp_macro_images/macro_-23.51200_-46.56000_2025-07.jpg,62.24
-23.51199999999997,-46.55600000000008,2025-05,0,0,sp_macro_images/macro_-23.51200_-46.55600_2025-05.jpg,61.91
-23.51199999999997,-46.552000000000085,2024-05,0,0,sp_macro_images/macro_-23.51200_-46.55200_2024-05.jpg,63.41
-23.50799999999997,-46.7,2025-07,0,0,sp_macro_images/macro_-23.50800_-46.70000_2025-07.jpg,89.68
-23.50799999999997,-46.69200000000001,2025-07,0,0,sp_macro_images/macro_-23.50800_-46.69200_2025-07.jpg,129.15
-23.50799999999997,-46.68800000000001,2024-04,0,0,sp_macro_images/macro_-23.50800_-46.68800_2024-04.jpg,104.78
-23.50799999999997,-46.680000000000014,2025-09,0,0,sp_macro_images/macro_-23.50800_-46.68000_2025-09.jpg,90.9
-23.50799999999997,-46.676000000000016,2025-04,0,1,sp_macro_images/macro_-23.50800_-46.67600_2025-04.jpg,91.77
-23.50799999999997,-46.67200000000002,2023-12,0,1,sp_macro_images/macro_-23.50800_-46.67200_2023-12.jpg,97.45
-23.50799999999997,-46.65200000000003,2024-11,0,0,sp_macro_images/macro_-23.50800_-46.65200_2024-11.jpg,52.88
-23.50799999999997,-46.62800000000004,2024-02,0,1,sp_macro_images/macro_-23.50800_-46.62800_2024-02.jpg,48.28
-23.50799999999997,-46.61600000000005,2024-04,0,0,sp_macro_images/macro_-23.50800_-46.61600_2024-04.jpg,99.81
-23.50799999999997,-46.61200000000005,2024-11,0,1,sp_macro_images/macro_-23.50800_-46.61200_2024-11.jpg,104.34
-23.50799999999997,-46.60800000000005,2024-01,0,0,sp_macro_images/macro_-23.50800_-46.60800_2024-01.jpg,90.47
-23.50799999999997,-46.59600000000006,2024-04,0,0,sp_macro_images/macro_-23.50800_-46.59600_2024-04.jpg,64.18
-23.50799999999997,-46.58800000000007,2024-04,0,0,sp_macro_images/macro_-23.50800_-46.58800_2024-04.jpg,60.62
-23.50799999999997,-46.58400000000007,2024-04,0,1,sp_macro_images/macro_-23.50800_-46.58400_2024-04.jpg,62.09
-23.50799999999997,-46.58000000000007,2024-07,0,0,sp_macro_images/macro_-23.50800_-46.58000_2024-07.jpg,64.35
-23.50799999999997,-46.57200000000008,2025-08,0,0,sp_macro_images/macro_-23.50800_-46.57200_2025-08.jpg,66.31
-23.50799999999997,-46.56400000000008,2024-01,0,1,sp_macro_images/macro_-23.50800_-46.56400_2024-01.jpg,69.9
-23.50799999999997,-46.56000000000008,2023-01,0,0,sp_macro_images/macro_-23.50800_-46.56000_2023-01.jpg,70.4
-23.50799999999997,-46.55600000000008,2023-06,0,1,sp_macro_images/macro_-23.50800_-46.55600_2023-06.jpg,69.45
-23.50799999999997,-46.552000000000085,2025-05,0,1,sp_macro_images/macro_-23.50800_-46.55200_2025-05.jpg,65.22
-23.50399999999997,-46.7,2024-04,0,2,sp_macro_images/macro_-23.50400_-46.70000_2024-04.jpg,78.24
-23.50399999999997,-46.696000000000005,2024-04,0,1,sp_macro_images/macro_-23.50400_-46.69600_2024-04.jpg,98.2
-23.50399999999997,-46.69200000000001,2024-04,1,0,sp_macro_images/macro_-23.50400_-46.69200_2024-04.jpg,123.38
-23.50399999999997,-46.68800000000001,2024-10,0,0,sp_macro_images/macro_-23.50400_-46.68800_2024-10.jpg,99.69
-23.50399999999997,-46.68400000000001,2025-10,0,0,sp_macro_images/macro_-23.50400_-46.68400_2025-10.jpg,92.95
-23.50399999999997,-46.680000000000014,2025-10,0,0,sp_macro_images/macro_-23.50400_-46.68000_2025-10.jpg,87.02
-23.50399999999997,-46.676000000000016,2025-09,0,0,sp_macro_images/macro_-23.50400_-46.67600_2025-09.jpg,85.39
-23.50399999999997,-46.67200000000002,2023-05,0,1,sp_macro_images/macro_-23.50400_-46.67200_2023-05.jpg,78.21
-23.50399999999997,-46.66800000000002,2024-10,0,1,sp_macro_images/macro_-23.50400_-46.66800_2024-10.jpg,72.6
-23.50399999999997,-46.660000000000025,2025-06,0,1,sp_macro_images/macro_-23.50400_-46.66000_2025-06.jpg,56.27
-23.50399999999997,-46.65200000000003,2023-01,0,0,sp_macro_images/macro_-23.50400_-46.65200_2023-01.jpg,54.15
-23.50399999999997,-46.644000000000034,2025-09,0,1,sp_macro_images/macro_-23.50400_-46.64400_2025-09.jpg,57.22
-23.50399999999997,-46.64000000000004,2025-09,0,0,sp_macro_images/macro_-23.50400_-46.64000_2025-09.jpg,64.03
-23.50399999999997,-46.63200000000004,2025-01,0,0,sp_macro_images/macro_-23.50400_-46.63200_2025-01.jpg,48.0
-23.50399999999997,-46.62800000000004,2025-09,0,0,sp_macro_images/macro_-23.50400_-46.62800_2025-09.jpg,53.06
-23.50399999999997,-46.624000000000045,2023-10,0,1,sp_macro_images/macro_-23.50400_-46.62400_2023-10.jpg,100.43
-23.50399999999997,-46.61200000000005,2024-04,0,0,sp_macro_images/macro_-23.50400_-46.61200_2024-04.jpg,83.35
-23.50399999999997,-46.60800000000005,2025-09,0,1,sp_macro_images/macro_-23.50400_-46.60800_2025-09.jpg,64.48
-23.50399999999997,-46.604000000000056,2024-04,0,0,sp_macro_images/macro_-23.50400_-46.60400_2024-04.jpg,71.75
-23.50399999999997,-46.59600000000006,2024-01,0,1,sp_macro_images/macro_-23.50400_-46.59600_2024-01.jpg,56.67
-23.50399999999997,-46.59200000000006,2024-01,0,0,sp_macro_images/macro_-23.50400_-46.59200_2024-01.jpg,53.82
-23.50399999999997,-46.58000000000007,2024-01,0,0,sp_macro_images/macro_-23.50400_-46.58000_2024-01.jpg,56.11
-23.50399999999997,-46.57600000000007,2024-04,0,0,sp_macro_images/macro_-23.50400_-46.57600_2024-04.jpg,59.22
-23.50399999999997,-46.57200000000008,2024-07,0,0,sp_macro_images/macro_-23.50400_-46.57200_2024-07.jpg,60.68
-23.50399999999997,-46.56800000000008,2025-08,0,1,sp_macro_images/macro_-23.50400_-46.56800_2025-08.jpg,64.07
-23.50399999999997,-46.56400000000008,2024-01,0,0,sp_macro_images/macro_-23.50400_-46.56400_2024-01.jpg,70.74
-23.50399999999997,-46.55600000000008,2024-01,0,0,sp_macro_images/macro_-23.50400_-46.55600_2024-01.jpg,68.71
-23.50399999999997,-46.552000000000085,2025-11,1,1,sp_macro_images/macro_-23.50400_-46.55200_2025-11.jpg,56.69
-23.499999999999968,-46.7,2023-01,0,0,sp_macro_images/macro_-23.50000_-46.70000_2023-01.jpg,73.88
-23.499999999999968,-46.696000000000005,2025-01,0,1,sp_macro_images/macro_-23.50000_-46.69600_2025-01.jpg,74.94
-23.499999999999968,-46.69200000000001,2024-04,0,2,sp_macro_images/macro_-23.50000_-46.69200_2024-04.jpg,78.04
-23.499999999999968,-46.68800000000001,2025-10,0,1,sp_macro_images/macro_-23.50000_-46.68800_2025-10.jpg,72.73
-23.499999999999968,-46.680000000000014,2024-07,0,0,sp_macro_images/macro_-23.50000_-46.68000_2024-07.jpg,72.31
-23.499999999999968,-46.67200000000002,2024-04,0,0,sp_macro_images/macro_-23.50000_-46.67200_2024-04.jpg,64.96
-23.499999999999968,-46.66800000000002,2024-04,0,0,sp_macro_images/macro_-23.50000_-46.66800_2024-04.jpg,60.18
-23.499999999999968,-46.65600000000003,2024-11,0,0,sp_macro_images/macro_-23.50000_-46.65600_2024-11.jpg,45.87
-23.499999999999968,-46.644000000000034,2024-07,0,0,sp_macro_images/macro_-23.50000_-46.64400_2024-07.jpg,68.01
-23.499999999999968,-46.64000000000004,2024-07,0,0,sp_macro_images/macro_-23.50000_-46.64000_2024-07.jpg,70.48
-23.499999999999968,-46.62800000000004,2025-09,0,0,sp_macro_images/macro_-23.50000_-46.62800_2025-09.jpg,65.88
-23.499999999999968,-46.624000000000045,2025-09,0,0,sp_macro_images/macro_-23.50000_-46.62400_2025-09.jpg,96.55
-23.499999999999968,-46.61600000000005,2025-09,0,0,sp_macro_images/macro_-23.50000_-46.61600_2025-09.jpg,95.58
-23.499999999999968,-46.61200000000005,2024-07,0,1,sp_macro_images/macro_-23.50000_-46.61200_2024-07.jpg,93.27
-23.499999999999968,-46.60000000000006,2023-01,0,0,sp_macro_images/macro_-23.50000_-46.60000_2023-01.jpg,58.21
-23.499999999999968,-46.59200000000006,2025-09,0,0,sp_macro_images/macro_-23.50000_-46.59200_2025-09.jpg,53.41
-23.499999999999968,-46.58800000000007,2024-01,0,1,sp_macro_images/macro_-23.50000_-46.58800_2024-01.jpg,57.54
-23.499999999999968,-46.58400000000007,2024-04,0,1,sp_macro_images/macro_-23.50000_-46.58400_2024-04.jpg,56.78
-23.499999999999968,-46.58000000000007,2023-01,0,0,sp_macro_images/macro_-23.50000_-46.58000_2023-01.jpg,54.79
-23.499999999999968,-46.57600000000007,2023-01,0,3,sp_macro_images/macro_-23.50000_-46.57600_2023-01.jpg,60.91
-23.499999999999968,-46.57200000000008,2024-01,0,0,sp_macro_images/macro_-23.50000_-46.57200_2024-01.jpg,68.73
-23.499999999999968,-46.56800000000008,2024-06,0,0,sp_macro_images/macro_-23.50000_-46.56800_2024-06.jpg,77.24
-23.499999999999968,-46.56000000000008,2025-09,0,1,sp_macro_images/macro_-23.50000_-46.56000_2025-09.jpg,66.73
-23.499999999999968,-46.55600000000008,2024-01,0,0,sp_macro_images/macro_-23.50000_-46.55600_2024-01.jpg,54.98
-23.499999999999968,-46.552000000000085,2024-01,0,1,sp_macro_images/macro_-23.50000_-46.55200_2024-01.jpg,45.81
