Lat,Lon,District,Date,Total_Activity,Wealth_Index,Local_Avg_Income,Est_Monthly_Revenue_R$,Nighttime_Radiance,Shadow_Index,Image_File
-23.51943845169984,-46.67398576620008,Sao Paulo,2024-07,1,0.75,2062.5,3093.75,124.88,0.20681115772325012,Image_Banks/sp_real_shape_images/real_-23.51944_-46.67399_2024-07.jpg
-23.51943845169984,-46.66598576620009,Sao Paulo,2024-04,0,0.75,2062.5,0.0,123.71,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.66599_2024-04.jpg
-23.51943845169984,-46.66198576620009,Sao Paulo,2024-04,0,0.75,2062.5,0.0,124.51,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.66199_2024-04.jpg
-23.51943845169984,-46.653985766200094,Sao Paulo,2024-04,0,0.75,2062.5,0.0,110.27,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.65399_2024-04.jpg
-23.51943845169984,-46.6459857662001,Sao Paulo,2024-04,1,0.75,2062.5,3093.75,88.89,0.22229203898149502,Image_Banks/sp_real_shape_images/real_-23.51944_-46.64599_2024-04.jpg
-23.51943845169984,-46.6419857662001,Sao Paulo,2022-01,0,0.75,2062.5,0.0,83.68,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.64199_2022-01.jpg
-23.51943845169984,-46.6379857662001,Sao Paulo,2025-08,0,0.75,2062.5,0.0,91.8,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.63799_2025-08.jpg
-23.51943845169984,-46.633985766200105,Sao Paulo,2025-08,0,0.75,2062.5,0.0,95.51,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.63399_2025-08.jpg
-23.51943845169984,-46.62998576620011,Sao Paulo,2025-09,0,0.75,2062.5,0.0,123.52,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.62999_2025-09.jpg
-23.51943845169984,-46.62598576620011,Sao Paulo,2025-10,0,0.75,2062.5,0.0,125.02,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.62599_2025-10.jpg
-23.51943845169984,-46.62198576620011,Sao Paulo,2025-09,0,0.75,2062.5,0.0,107.89,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.62199_2025-09.jpg
-23.51943845169984,-46.617985766200114,Sao Paulo,2025-09,0,0.75,2062.5,0.0,102.96,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.61799_2025-09.jpg
-23.51943845169984,-46.60998576620012,Sao Paulo,2024-08,0,0.75,2062.5,0.0,109.69,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.60999_2024-08.jpg
-23.51943845169984,-46.60598576620012,Sao Paulo,2024-11,0,0.75,2062.5,0.0,112.08,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.60599_2024-11.jpg
-23.51943845169984,-46.60198576620012,Sao Paulo,2024-04,0,0.75,2062.5,0.0,105.65,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.60199_2024-04.jpg
-23.51943845169984,-46.597985766200125,Sao Paulo,2024-04,0,0.75,2062.5,0.0,105.65,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.59799_2024-04.jpg
-23.51943845169984,-46.59398576620013,Sao Paulo,2024-01,0,0.75,2062.5,0.0,91.38,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.59399_2024-01.jpg
-23.51943845169984,-46.58998576620013,Sao Paulo,2024-04,0,0.75,2062.5,0.0,63.15,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.58999_2024-04.jpg
-23.51943845169984,-46.58598576620013,Sao Paulo,2022-11,0,0.75,2062.5,0.0,69.29,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.58599_2022-11.jpg
-23.51943845169984,-46.58198576620013,Sao Paulo,2022-01,0,0.75,2062.5,0.0,88.81,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.58199_2022-01.jpg
-23.51943845169984,-46.577985766200136,Sao Paulo,2024-04,0,0.75,2062.5,0.0,76.17,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.57799_2024-04.jpg
-23.51943845169984,-46.56998576620014,Guarulhos,2022-02,0,0.75,2062.5,0.0,71.34,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.56999_2022-02.jpg
-23.51943845169984,-46.56598576620014,Guarulhos,2022-03,0,0.75,2062.5,0.0,84.54,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.56599_2022-03.jpg
-23.51943845169984,-46.56198576620015,Guarulhos,2024-01,0,0.75,2062.5,0.0,96.51,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.56199_2024-01.jpg
-23.51943845169984,-46.55398576620015,Guarulhos,2024-01,0,0.75,2062.5,0.0,75.27,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.55399_2024-01.jpg
-23.51943845169984,-46.54198576620016,Guarulhos,2024-08,0,0.75,2062.5,0.0,61.73,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.54199_2024-08.jpg
-23.51943845169984,-46.53798576620016,Guarulhos,2024-04,0,0.75,2062.5,0.0,63.11,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.53799_2024-04.jpg
-23.51943845169984,-46.53398576620016,Guarulhos,2022-08,0,0.75,2062.5,0.0,64.56,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.53399_2022-08.jpg
-23.51943845169984,-46.52998576620016,Guarulhos,2022-08,0,0.75,2062.5,0.0,66.97,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.52999_2022-08.jpg
-23.51943845169984,-46.525985766200165,Guarulhos,2022-08,0,0.75,2062.5,0.0,75.63,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.52599_2022-08.jpg
-23.51943845169984,-46.52198576620017,Guarulhos,2024-04,0,0.75,2062.5,0.0,79.06,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.52199_2024-04.jpg
-23.51943845169984,-46.51798576620017,Guarulhos,2025-03,1,0.75,2062.5,3093.75,74.79,0.23105540818317566,Image_Banks/sp_real_shape_images/real_-23.51944_-46.51799_2025-03.jpg
-23.51943845169984,-46.51398576620017,Guarulhos,2024-05,0,0.75,2062.5,0.0,73.11,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.51399_2024-05.jpg
-23.51943845169984,-46.509985766200174,Guarulhos,2025-03,2,0.75,2062.5,6187.5,67.8,0.4726787481389764,Image_Banks/sp_real_shape_images/real_-23.51944_-46.50999_2025-03.jpg
-23.51943845169984,-46.505985766200176,Guarulhos,2024-05,0,0.75,2062.5,0.0,65.77,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.50599_2024-05.jpg
-23.51943845169984,-46.50198576620018,Guarulhos,2025-01,0,0.75,2062.5,0.0,63.85,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.50199_2025-01.jpg
-23.51943845169984,-46.49798576620018,Guarulhos,2022-03,0,0.75,2062.5,0.0,63.85,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.49799_2022-03.jpg
-23.51943845169984,-46.49398576620018,Guarulhos,2023-07,1,0.75,2062.5,3093.75,63.7,0.23982188826207831,Image_Banks/sp_real_shape_images/real_-23.51944_-46.49399_2023-07.jpg
-23.51943845169984,-46.489985766200185,Guarulhos,2023-07,0,0.75,2062.5,0.0,60.71,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.48999_2023-07.jpg
-23.51943845169984,-46.48598576620019,Guarulhos,2023-12,0,0.75,2062.5,0.0,54.71,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.48599_2023-12.jpg
-23.51943845169984,-46.48198576620019,Guarulhos,2022-12,0,0.75,2062.5,0.0,54.39,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.48199_2022-12.jpg
-23.51943845169984,-46.47798576620019,Guarulhos,2022-01,0,0.75,2062.5,0.0,55.11,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.47799_2022-01.jpg
-23.51943845169984,-46.473985766200194,Guarulhos,2024-04,0,0.75,2062.5,0.0,70.36,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.47399_2024-04.jpg
-23.51943845169984,-46.4699857662002,Guarulhos,2024-05,0,0.75,2062.5,0.0,65.85,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.46999_2024-05.jpg
-23.51943845169984,-46.4659857662002,Guarulhos,2022-01,0,0.75,2062.5,0.0,49.95,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.46599_2022-01.jpg
-23.51943845169984,-46.4619857662002,Guarulhos,2025-01,0,0.75,2062.5,0.0,48.76,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.46199_2025-01.jpg
-23.51943845169984,-46.4579857662002,Ferraz de Vasconcelos,2025-01,0,0.75,2062.5,0.0,49.72,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.45799_2025-01.jpg
-23.51943845169984,-46.453985766200205,Ferraz de Vasconcelos,2025-01,0,0.75,2062.5,0.0,51.01,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.45399_2025-01.jpg
-23.51943845169984,-46.44998576620021,Ferraz de Vasconcelos,2025-01,0,0.75,2062.5,0.0,49.99,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.44999_2025-01.jpg
-23.51943845169984,-46.44598576620021,Ferraz de Vasconcelos,2025-01,0,0.75,2062.5,0.0,60.25,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.44599_2025-01.jpg
-23.51943845169984,-46.44198576620021,Ferraz de Vasconcelos,2025-01,0,0.75,2062.5,0.0,64.09,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.44199_2025-01.jpg
-23.51943845169984,-46.43798576620021,Ferraz de Vasconcelos,2024-04,0,0.75,2062.5,0.0,59.72,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.43799_2024-04.jpg
-23.51943845169984,-46.433985766200216,Ferraz de Vasconcelos,2024-04,1,0.75,2062.5,3093.75,60.67,0.2426125943945629,Image_Banks/sp_real_shape_images/real_-23.51944_-46.43399_2024-04.jpg
-23.51943845169984,-46.42598576620022,Ferraz de Vasconcelos,2023-04,0,0.75,2062.5,0.0,59.16,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.42599_2023-04.jpg
-23.51943845169984,-46.42198576620022,Ferraz de Vasconcelos,2024-04,1,0.75,2062.5,3093.75,521.49,0.15977999044284724,Image_Banks/sp_real_shape_images/real_-23.51944_-46.42199_2024-04.jpg
-23.51943845169984,-46.41398576620023,Ferraz de Vasconcelos,2022-04,0,0.75,2062.5,0.0,59.92,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.41399_2022-04.jpg
-23.51943845169984,-46.40998576620023,Ferraz de Vasconcelos,2023-03,0,0.75,2062.5,0.0,57.68,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.40999_2023-03.jpg
-23.51943845169984,-46.40598576620023,Ferraz de Vasconcelos,2024-08,0,0.75,2062.5,0.0,58.38,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.40599_2024-08.jpg
-23.51943845169984,-46.40198576620024,Ferraz de Vasconcelos,2024-08,1,0.75,2062.5,3093.75,57.23,0.24603873497624143,Image_Banks/sp_real_shape_images/real_-23.51944_-46.40199_2024-08.jpg
-23.51943845169984,-46.39798576620024,Ferraz de Vasconcelos,2022-03,1,0.75,2062.5,3093.75,57.23,0.24603873497624143,Image_Banks/sp_real_shape_images/real_-23.51944_-46.39799_2022-03.jpg
-23.51943845169984,-46.39398576620024,Ferraz de Vasconcelos,2024-08,0,0.75,2062.5,0.0,51.88,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.39399_2024-08.jpg
-23.51943845169984,-46.38998576620024,Ferraz de Vasconcelos,2025-03,0,0.75,2062.5,0.0,55.13,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.38999_2025-03.jpg
-23.51943845169984,-46.38598576620024,Ferraz de Vasconcelos,2025-03,0,0.75,2062.5,0.0,67.19,0.0,Image_Banks/sp_real_shape_images/real_-23.51944_-46.38599_2025-03.jpg
-23.51543845169984,-46.75398576620004,Osasco,2024-04,0,0.75,2062.5,0.0,60.16,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.75399_2024-04.jpg
-23.51543845169984,-46.74598576620004,Osasco,2024-04,1,0.75,2062.5,3093.75,75.23,0.23074677646351016,Image_Banks/sp_real_shape_images/real_-23.51544_-46.74599_2024-04.jpg
-23.51543845169984,-46.741985766200045,Osasco,2024-04,0,0.75,2062.5,0.0,83.87,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.74199_2024-04.jpg
-23.51543845169984,-46.73798576620005,Osasco,2022-01,1,0.75,2062.5,3093.75,82.12,0.22622974516748093,Image_Banks/sp_real_shape_images/real_-23.51544_-46.73799_2022-01.jpg
-23.51543845169984,-46.72998576620005,Osasco,2024-11,0,0.75,2062.5,0.0,102.09,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.72999_2024-11.jpg
-23.51543845169984,-46.72598576620005,Osasco,2025-01,0,0.75,2062.5,0.0,89.97,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.72599_2025-01.jpg
-23.51543845169984,-46.721985766200056,Osasco,2023-01,0,0.75,2062.5,0.0,76.48,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.72199_2023-01.jpg
-23.51543845169984,-46.71798576620006,Osasco,2024-04,2,0.75,2062.5,6187.5,61.14,0.484333064894772,Image_Banks/sp_real_shape_images/real_-23.51544_-46.71799_2024-04.jpg
-23.51543845169984,-46.71398576620006,Osasco,2024-04,0,0.75,2062.5,0.0,63.32,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.71399_2024-04.jpg
-23.51543845169984,-46.70598576620007,Sao Paulo,2024-04,0,0.75,2062.5,0.0,75.25,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.70599_2024-04.jpg
-23.51543845169984,-46.70198576620007,Sao Paulo,2023-12,0,0.75,2062.5,0.0,77.8,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.70199_2023-12.jpg
-23.51543845169984,-46.69798576620007,Sao Paulo,2024-05,0,0.75,2062.5,0.0,77.8,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.69799_2024-05.jpg
-23.51543845169984,-46.69398576620007,Sao Paulo,2025-05,0,0.75,2062.5,0.0,74.7,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.69399_2025-05.jpg
-23.51543845169984,-46.68998576620008,Sao Paulo,2025-01,0,0.75,2062.5,0.0,81.88,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.68999_2025-01.jpg
-23.51543845169984,-46.68598576620008,Sao Paulo,2025-01,0,0.75,2062.5,0.0,95.01,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.68599_2025-01.jpg
-23.51543845169984,-46.67398576620008,Sao Paulo,2025-11,0,0.75,2062.5,0.0,132.0,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.67399_2025-11.jpg
-23.51543845169984,-46.669985766200085,Sao Paulo,2024-10,0,0.75,2062.5,0.0,118.35,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.66999_2024-10.jpg
-23.51543845169984,-46.66598576620009,Sao Paulo,2025-03,0,0.75,2062.5,0.0,107.02,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.66599_2025-03.jpg
-23.51543845169984,-46.66198576620009,Sao Paulo,2025-01,0,0.75,2062.5,0.0,98.86,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.66199_2025-01.jpg
-23.51543845169984,-46.65798576620009,Sao Paulo,2025-09,0,0.75,2062.5,0.0,106.1,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.65799_2025-09.jpg
-23.51543845169984,-46.653985766200094,Sao Paulo,2024-04,0,0.75,2062.5,0.0,109.7,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.65399_2024-04.jpg
-23.51543845169984,-46.649985766200096,Sao Paulo,2024-04,0,0.75,2062.5,0.0,109.06,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.64999_2024-04.jpg
-23.51543845169984,-46.6459857662001,Sao Paulo,2024-04,1,0.75,2062.5,3093.75,109.1,0.21270310431727607,Image_Banks/sp_real_shape_images/real_-23.51544_-46.64599_2024-04.jpg
-23.51543845169984,-46.6419857662001,Sao Paulo,2025-06,0,0.75,2062.5,0.0,101.91,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.64199_2025-06.jpg
-23.51543845169984,-46.62998576620011,Sao Paulo,2024-06,1,0.75,2062.5,3093.75,122.66,0.20757499798329326,Image_Banks/sp_real_shape_images/real_-23.51544_-46.62999_2024-06.jpg
-23.51543845169984,-46.62198576620011,Sao Paulo,2024-11,0,0.75,2062.5,0.0,135.98,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.62199_2024-11.jpg
-23.51543845169984,-46.60998576620012,Sao Paulo,2024-04,1,0.75,2062.5,3093.75,103.85,0.21493678836174487,Image_Banks/sp_real_shape_images/real_-23.51544_-46.60999_2024-04.jpg
-23.51543845169984,-46.60598576620012,Sao Paulo,2024-01,0,0.75,2062.5,0.0,87.41,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.60599_2024-01.jpg
-23.51543845169984,-46.60198576620012,Sao Paulo,2022-12,0,0.75,2062.5,0.0,92.0,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.60199_2022-12.jpg
-23.51543845169984,-46.597985766200125,Sao Paulo,2022-12,0,0.75,2062.5,0.0,92.0,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.59799_2022-12.jpg
-23.51543845169984,-46.59398576620013,Sao Paulo,2024-04,0,0.75,2062.5,0.0,79.2,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.59399_2024-04.jpg
-23.51543845169984,-46.58998576620013,Sao Paulo,2024-04,1,0.75,2062.5,3093.75,70.2,0.23443949378601506,Image_Banks/sp_real_shape_images/real_-23.51544_-46.58999_2024-04.jpg
-23.51543845169984,-46.58598576620013,Sao Paulo,2023-12,0,0.75,2062.5,0.0,69.61,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.58599_2023-12.jpg
-23.51543845169984,-46.58198576620013,Sao Paulo,2024-04,0,0.75,2062.5,0.0,75.36,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.58199_2024-04.jpg
-23.51543845169984,-46.577985766200136,Sao Paulo,2025-05,0,0.75,2062.5,0.0,72.1,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.57799_2025-05.jpg
-23.51543845169984,-46.57398576620014,Guarulhos,2024-01,0,0.75,2062.5,0.0,68.81,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.57399_2024-01.jpg
-23.51543845169984,-46.56998576620014,Guarulhos,2024-08,0,0.75,2062.5,0.0,71.36,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.56999_2024-08.jpg
-23.51543845169984,-46.56598576620014,Guarulhos,2024-04,0,0.75,2062.5,0.0,84.67,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.56599_2024-04.jpg
-23.51543845169984,-46.56198576620015,Guarulhos,2025-07,0,0.75,2062.5,0.0,82.23,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.56199_2025-07.jpg
-23.51543845169984,-46.55398576620015,Guarulhos,2025-07,0,0.75,2062.5,0.0,72.75,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.55399_2025-07.jpg
-23.51543845169984,-46.54998576620015,Guarulhos,2024-05,0,0.75,2062.5,0.0,62.02,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.54999_2024-05.jpg
-23.51543845169984,-46.54598576620016,Guarulhos,2024-01,1,0.75,2062.5,3093.75,63.27,0.24020601470293296,Image_Banks/sp_real_shape_images/real_-23.51544_-46.54599_2024-01.jpg
-23.51543845169984,-46.54198576620016,Guarulhos,2022-08,0,0.75,2062.5,0.0,62.76,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.54199_2022-08.jpg
-23.51543845169984,-46.53798576620016,Guarulhos,2024-10,1,0.75,2062.5,3093.75,63.45,0.2400447593224933,Image_Banks/sp_real_shape_images/real_-23.51544_-46.53799_2024-10.jpg
-23.51543845169984,-46.53398576620016,Guarulhos,2025-09,0,0.75,2062.5,0.0,68.53,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.53399_2025-09.jpg
-23.51543845169984,-46.525985766200165,Guarulhos,2024-04,1,0.75,2062.5,3093.75,75.65,0.2304545923073525,Image_Banks/sp_real_shape_images/real_-23.51544_-46.52599_2024-04.jpg
-23.51543845169984,-46.52198576620017,Guarulhos,2022-12,1,0.75,2062.5,3093.75,86.98,0.22335840013274857,Image_Banks/sp_real_shape_images/real_-23.51544_-46.52199_2022-12.jpg
-23.51543845169984,-46.51798576620017,Guarulhos,2025-03,0,0.75,2062.5,0.0,89.46,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.51799_2025-03.jpg
-23.51543845169984,-46.51398576620017,Guarulhos,2024-06,0,0.75,2062.5,0.0,76.35,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.51399_2024-06.jpg
-23.51543845169984,-46.505985766200176,Guarulhos,2023-03,0,0.75,2062.5,0.0,64.63,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.50599_2023-03.jpg
-23.51543845169984,-46.50198576620018,Guarulhos,2024-05,0,0.75,2062.5,0.0,65.24,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.50199_2024-05.jpg
-23.51543845169984,-46.49798576620018,Guarulhos,2022-03,0,0.75,2062.5,0.0,65.24,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.49799_2022-03.jpg
-23.51543845169984,-46.49398576620018,Guarulhos,2022-01,0,0.75,2062.5,0.0,66.19,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.49399_2022-01.jpg
-23.51543845169984,-46.489985766200185,Guarulhos,2022-01,0,0.75,2062.5,0.0,62.79,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.48999_2022-01.jpg
-23.51543845169984,-46.48598576620019,Guarulhos,2025-05,0,0.75,2062.5,0.0,59.34,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.48599_2025-05.jpg
-23.51543845169984,-46.48198576620019,Guarulhos,2022-12,0,0.75,2062.5,0.0,58.73,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.48199_2022-12.jpg
-23.51543845169984,-46.47798576620019,Guarulhos,2022-12,0,0.75,2062.5,0.0,61.31,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.47799_2022-12.jpg
-23.51543845169984,-46.473985766200194,Guarulhos,2023-07,1,0.75,2062.5,3093.75,72.63,0.23260938309519313,Image_Banks/sp_real_shape_images/real_-23.51544_-46.47399_2023-07.jpg
-23.51543845169984,-46.4699857662002,Guarulhos,2024-04,1,0.75,2062.5,3093.75,60.34,0.2429288164745,Image_Banks/sp_real_shape_images/real_-23.51544_-46.46999_2024-04.jpg
-23.51543845169984,-46.4659857662002,Guarulhos,2024-07,0,0.75,2062.5,0.0,63.65,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.46599_2024-07.jpg
-23.51543845169984,-46.4619857662002,Guarulhos,2025-01,0,0.75,2062.5,0.0,58.97,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.46199_2025-01.jpg
-23.51543845169984,-46.4579857662002,Guarulhos,2025-03,0,0.75,2062.5,0.0,56.36,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.45799_2025-03.jpg
-23.51543845169984,-46.453985766200205,Ferraz de Vasconcelos,2025-01,1,0.75,2062.5,3093.75,58.59,0.24464905437803158,Image_Banks/sp_real_shape_images/real_-23.51544_-46.45399_2025-01.jpg
-23.51543845169984,-46.44998576620021,Ferraz de Vasconcelos,2025-01,0,0.75,2062.5,0.0,53.5,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.44999_2025-01.jpg
-23.51543845169984,-46.44598576620021,Ferraz de Vasconcelos,2025-01,0,0.75,2062.5,0.0,56.36,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.44599_2025-01.jpg
-23.51543845169984,-46.44198576620021,Ferraz de Vasconcelos,2025-01,0,0.75,2062.5,0.0,59.04,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.44199_2025-01.jpg
-23.51543845169984,-46.43798576620021,Ferraz de Vasconcelos,2025-01,1,0.75,2062.5,3093.75,60.84,0.24245067145413268,Image_Banks/sp_real_shape_images/real_-23.51544_-46.43799_2025-01.jpg
-23.51543845169984,-46.433985766200216,Ferraz de Vasconcelos,2025-01,0,0.75,2062.5,0.0,60.04,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.43399_2025-01.jpg
-23.51543845169984,-46.42998576620022,Ferraz de Vasconcelos,2024-04,0,0.75,2062.5,0.0,58.35,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.42999_2024-04.jpg
-23.51543845169984,-46.42598576620022,Ferraz de Vasconcelos,2024-04,0,0.75,2062.5,0.0,59.0,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.42599_2024-04.jpg
-23.51543845169984,-46.41798576620023,Ferraz de Vasconcelos,2022-04,0,0.75,2062.5,0.0,520.42,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.41799_2022-04.jpg
-23.51543845169984,-46.41398576620023,Ferraz de Vasconcelos,2022-04,0,0.75,2062.5,0.0,54.69,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.41399_2022-04.jpg
-23.51543845169984,-46.40998576620023,Ferraz de Vasconcelos,2024-08,0,0.75,2062.5,0.0,57.62,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.40999_2024-08.jpg
-23.51543845169984,-46.40598576620023,Ferraz de Vasconcelos,2022-04,0,0.75,2062.5,0.0,59.74,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.40599_2022-04.jpg
-23.51543845169984,-46.40198576620024,Ferraz de Vasconcelos,2022-03,0,0.75,2062.5,0.0,55.06,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.40199_2022-03.jpg
-23.51543845169984,-46.39798576620024,Ferraz de Vasconcelos,2024-08,2,0.75,2062.5,6187.5,55.06,0.4967188613954017,Image_Banks/sp_real_shape_images/real_-23.51544_-46.39799_2024-08.jpg
-23.51543845169984,-46.39398576620024,Ferraz de Vasconcelos,2024-08,0,0.75,2062.5,0.0,54.03,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.39399_2024-08.jpg
-23.51543845169984,-46.38998576620024,Ferraz de Vasconcelos,2025-03,0,0.75,2062.5,0.0,66.98,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.38999_2025-03.jpg
-23.51543845169984,-46.38598576620024,Ferraz de Vasconcelos,2025-03,0,0.75,2062.5,0.0,68.74,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.38599_2025-03.jpg
-23.51543845169984,-46.381985766200245,Ferraz de Vasconcelos,2025-03,0,0.75,2062.5,0.0,65.41,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.38199_2025-03.jpg
-23.51543845169984,-46.37798576620025,Ferraz de Vasconcelos,2024-08,0,0.75,2062.5,0.0,64.19,0.0,Image_Banks/sp_real_shape_images/real_-23.51544_-46.37799_2024-08.jpg
-23.511438451699835,-46.75798576620004,Osasco,2023-06,0,0.75,2062.5,0.0,56.75,0.0,Image_Banks/sp_real_shape_images/real_-23.51144_-46.75799_2023-06.jpg
